Sector: Capital Goods,
Date: 13-Aug-2024,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: sangram.dash.mobile@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Envair Electrodyne Ltd.,500246,Engineering - Industrial Equipments,76.7,1,2024-03,,70.74,2024-03,0.31,-0.82,2024-03,0,,9.95,1,2023-03,0,110.63,113.42,"500246,"
Advance Metering Technology Ltd.,534612,Engineering - Industrial Equipments,66.69,2,2024-03,8.7,60.22,2024-06,16.58,0.19,2024-06,343.75,139.14,0.66,2,2023-03,0.05,5.58,6.28,"534612,"
Rollatainers Ltd.,ROLLT,Engineering - Industrial Equipments,65.28,2,2024-03,35.16,99.69,2024-03,1.18,-1.38,2024-03,261.14,17.73,-1.88,2,2023-03,-0.93,0,-327.72,"ROLLT,"
Manugraph India Ltd.,MANUGRAPH,Engineering - Industrial Equipments,65.24,1,2024-03,17.64,82.45,2024-06,68.61,-17.4,2024-06,0,,0.85,2,2023-03,0.11,-10.28,-6.41,"MANUGRAPH,"
G.G. Dandekar Properties Ltd.,505250,Engineering - Industrial Equipments,64.87,2,2024-03,4.37,63.09,2024-06,2.76,-4.63,2024-06,0,,1.32,2,2024-03,0.09,-8.78,-1.29,"505250,"
Associated Ceramics Ltd.,531168,Refractories,64.82,1,2024-03,7.03,67.19,2024-03,40.55,0.86,2024-03,75.72,2.37,3.05,1,2023-03,0.21,17.72,20.36,"531168,"
Vruddhi Engineering Works Ltd.,544157,Engineering,63.85,1,2024-03,2.9,66.74,2024-03,21.82,0.57,2024-03,111.43,,7.42,1,2023-03,2.59,112.06,38.98,"544157,"
Godha Cabcon & Insulation Ltd.,GODHA,Engineering - Industrial Equipments,62.63,1,2024-03,1.91,63.89,2024-03,16.76,0.51,2024-03,123.04,,0.91,1,2023-03,0.11,-5.73,-5.07,"GODHA,"
Hawa Engineers Ltd.,539176,Engineering - Industrial Equipments,58.57,1,2024-03,19.14,77.72,2024-06,121.42,1.99,2024-06,29.45,,3.15,1,2023-03,1.06,4.34,11.5,"539176,"
Cranex Ltd.,522001,Engineering - Industrial Equipments,53.42,2,2024-03,27.07,79.02,2024-03,62.11,1.52,2024-03,35.66,140.63,4.94,2,2023-03,2.59,6.11,7.22,"522001,"
Misquita Engineering Ltd.,542801,Engineering - Industrial Equipments,51.03,1,2024-03,0.56,51.6,2024-03,10.07,-0.29,2024-03,0,0,5.25,1,2023-03,0.26,7.51,9.65,"542801,"
Ishan International Ltd.,ISHAN,Engineering,49.73,1,2024-03,6.03,50.93,2024-03,30.13,0.57,2024-03,86.8,,1.3,2,2023-03,0.2,3.45,6.15,"ISHAN,"
Tarini International Ltd.,538496,Engineering,48.61,1,2024-03,6.07,54.69,2024-03,2.18,-1.24,2024-03,0,0,1.57,2,2023-03,0.44,-1.52,-0.65,"538496,"
Arigato Universe Ltd.,530267,Engineering - Industrial Equipments,48.57,1,2024-03,,48.57,2024-03,1.71,0.23,2024-03,204.96,10.34,4.6,1,2023-03,0,0.44,0.54,"530267,"
Perfect Infraengineers Ltd.,PERFECT,Engineering,47.5,1,2024-03,7.79,55.29,2024-03,5.89,0.82,2024-03,57.93,5.67,1.44,1,2023-03,0.48,2.84,1.3,"PERFECT,"
SP Refractories Ltd.,SPRL,Refractories,46.02,1,2024-03,4.67,50.69,2024-03,28.81,1.56,2024-03,29.54,,5.15,1,2023-03,0.61,7.13,8.95,"SPRL,"
Solitaire Machine Tools Ltd.,522152,Engineering - Industrial Equipments,45.13,1,2024-03,2.03,46.27,2024-03,20.86,1.8,2024-03,25.01,3.67,2.5,1,2024-03,0.11,10.29,13.58,"522152,"
SBEC Systems (India) Ltd.,517360,Engineering,44.76,2,2024-03,16.74,61.46,2024-03,3.18,1.33,2024-03,33.68,2.19,-3.06,2,2023-03,-1.06,0,358.6,"517360,"
Harshil Agrotech Ltd.,505336,Engineering - Industrial Equipments,44.7,1,2024-03,0.68,45.38,2024-03,12.93,0.8,2024-03,55.67,1.67,3.91,1,2023-03,0.71,222.17,85.72,"505336,"
Integra Switchgear Ltd.,517423,Electric Equipment,44.48,1,2024-03,,44.48,2024-06,0,-0.23,2024-06,0,0,25.81,1,2023-03,0.01,113.33,79.78,"517423,"
Acrow India Ltd.,513149,Engineering - Industrial Equipments,43.84,1,2024-03,,43.84,2024-06,0,0.88,2024-06,49.71,0.89,1.87,1,2023-03,0,0.08,-0.23,"513149,"
Rolcon Engineering Company Ltd.,505807,Engineering - Industrial Equipments,43.67,2,2024-03,0.78,36.49,2024-06,57.17,3.37,2024-06,12.13,,1.97,2,2023-03,0.01,19.3,27.93,"505807,"
Cospower Engineering Ltd.,543172,Electric Equipment,40.2,1,2024-03,19.57,59.77,2024-03,22.29,0.12,2024-03,349.57,,5.66,1,2023-03,2.47,2.97,4.76,"543172,"
Maks Energy Solutions India Ltd.,MAKS,Electric Equipment,36.96,1,2024-03,15.48,52.44,2024-03,66.26,0.28,2024-03,131.54,,2.3,1,2023-03,0.8,2.57,8.14,"MAKS,"
Iykot Hitech Toolroom Ltd.,522245,Engineering - Industrial Equipments,36.93,1,2024-03,1.79,38.72,2024-06,2.32,-2.14,2024-06,0,,3.49,1,2023-03,0,-30.15,-30.15,"522245,"
Adarsh Plant Protect Ltd.,526711,Engineering - Industrial Equipments,33.95,1,2024-03,4.52,38.46,2024-06,18.88,0.24,2024-06,140.28,8.68,26.22,1,2023-03,5.15,15.37,5.54,"526711,"
Sparc Electrex Ltd.,531370,Electric Equipment,32.93,1,2024-03,1,33.93,2024-03,7.39,0.1,2024-03,336.04,3.13,1.02,1,2023-03,0.59,18.22,12.52,"531370,"
Polymechplast Machines Ltd.,526043,Engineering - Industrial Equipments,32.76,2,2024-03,1.05,30.66,2024-06,61.08,1.23,2024-06,31.63,,1.3,2,2023-03,0.17,6.28,8.62,"526043,"
Sterling Powergensys Ltd.,513575,Engineering - Industrial Equipments,30.67,1,2024-03,2.42,32.59,2024-03,6.88,2.84,2024-03,10.81,0.26,215.93,1,2024-03,17.07,0,113.94,"513575,"
Miven Machine Tools Ltd.,522036,Engineering - Industrial Equipments,30.02,1,2024-06,2.46,32.48,2024-06,1.36,-0.26,2024-06,0,0,-5.93,1,2023-03,-0.48,0,0,"522036,"
Arrowhead Seperation Engineering Ltd.,544025,Engineering - Industrial Equipments,29.55,1,2024-03,1.79,31.34,2024-03,24.76,2.04,2024-03,14.51,,1.83,1,2023-03,3.3,104.65,36.92,"544025,"
Lerthai Finance Ltd.,502250,Refractories,29.02,1,2024-03,0,21.76,2024-06,0,0.74,2024-06,39.32,1.4,2.87,1,2024-03,0,7.78,9.93,"502250,"
Tarapur Transformers Ltd.,TARAPUR,Electric Equipment,24.77,1,2024-03,,24.18,2024-03,0.16,-1.25,2024-03,0,,-1.58,1,2023-03,-2.44,0,-69.89,"TARAPUR,"
Trans Freight Containers Ltd.,513063,Engineering - Industrial Equipments,23.67,1,2024-03,,23.67,2024-06,0,1.15,2024-06,20.56,0.17,0.62,1,2023-03,0,17.2,20,"513063,"
Jainex Aamcol Ltd.,505212,Engineering - Industrial Equipments,22.58,1,2024-03,4.19,26.57,2024-03,20.95,0.52,2024-03,43.42,0.38,3.26,1,2023-03,0.69,21.74,20.54,"505212,"
Bright Solar Ltd.,BRIGHT,Compressors / Pumps,20.87,1,2024-03,0.63,21.5,2024-03,9.54,-6,2024-03,0,,0.59,1,2023-03,0.06,0.18,0.32,"BRIGHT,"
Epic Energy Ltd.,530407,Electric Equipment,20.44,1,2024-03,0,20.31,2024-06,3.13,0.42,2024-06,48.32,,2.97,1,2024-03,0,5.51,4.99,"530407,"
Lippi Systems Ltd.,526604,Engineering,14.01,1,2024-03,0.81,14.75,2024-03,0,-0.86,2024-03,0,,0.64,1,2023-03,0.01,-6.86,-9.11,"526604,"
Yashraj Containeurs Ltd.,530063,Engineering - Industrial Equipments,13.92,1,2024-03,77.33,91.16,2024-06,1.89,-3.8,2024-06,0,0,-0.16,1,2023-03,-0.91,0,0,"530063,"
Premier Ltd.,PREMIER,Engineering - Industrial Equipments,13.67,2,2024-03,167.11,165.13,2024-03,0,-10.4,2024-03,0,0,-0.04,2,2023-03,-0.52,0,0,"PREMIER,"
Raasi Refractories Ltd.,502271,Refractories,13.32,1,2024-03,29.38,40.72,2024-03,40.33,0.29,2024-03,45.01,9.62,-1,1,2023-03,-1.98,0,14.68,"502271,"
Shivagrico Implements Ltd.,522237,Engineering,11.28,1,2024-03,19.17,28.88,2024-03,43.6,0.07,2024-03,160.01,10.11,1.52,1,2024-03,2.59,0.96,4.95,"522237,"
Shri Ram Switchgears Ltd.,SRIRAM,Electric Equipment,10.11,1,2023-09,63.01,73.12,2023-03,2.72,-3.87,2023-03,0,,-0.58,1,2023-03,-2.96,0,-3.76,"SRIRAM,"
BKM Industries Ltd.,BKMINDST,Engineering - Industrial Equipments,8.85,2,2024-03,,8.85,2024-06,0.94,-2.5,2024-06,0,,0.08,1,2020-03,5.07,-71.49,-16.31,"BKMINDST,"
Hittco Tools Ltd.,531661,Engineering - Industrial Equipments,8.25,1,2024-03,3.94,12.19,2024-03,5.97,0.19,2024-03,43.91,1.7,2.52,1,2023-03,1.21,23.24,11.61,"531661,"
Incon Engineers Ltd.,531594,Engineering - Industrial Equipments,6.62,1,2024-03,0.52,7.13,2024-06,0,-0.49,2024-06,0,,-4.54,1,2023-03,0.21,0,-46.21,"531594,"
Starlite Components Ltd.,517548,Electric Equipment,5.54,1,2024-03,1.6,6.88,2024-03,4.11,11.26,2024-03,0.53,,10.8,1,2023-03,-0.44,0,0,"517548,"
Scan Projects Ltd.,531797,Engineering,5.24,1,2024-03,0.01,5.25,2024-03,7.99,0.06,2024-03,95.2,,3.32,1,2023-03,0.02,2.22,3.56,"531797,"
Max Alert Systems Ltd.,534563,Engineering,4.09,1,2024-03,0,3.69,2024-03,0,-0.82,2023-03,0,,-0.67,1,2024-03,0,0,0,"534563,"
Ema India Ltd.,522027,Engineering - Industrial Equipments,3.79,1,2024-03,1.2,4.99,2024-06,0,-0.52,2024-06,0,,-2.98,1,2023-03,-1.35,0,-180.06,"522027,"
TMT (India) Ltd.,522171,Engineering,1.95,1,2024-03,6.5,8.44,2024-03,0.04,-0.34,2024-03,0,,-0.33,1,2023-03,-1.1,0,-143.42,"522171,"
MPF Systems Ltd.,532470,Engineering - Industrial Equipments,1.56,1,2024-03,1.22,2.77,2024-03,0.07,-0.04,2024-03,0,0,-1.24,1,2023-03,-1,0,0,"532470,"
Silveroak Commercials Ltd.,512197,Electric Equipment,1.36,1,2020-03,12.08,13.44,2020-03,0,-0.8,2020-03,0,,,1,2019-03,-1.99,-3549.96,-77.21,"512197,"
Procal Electronics India Ltd.,526009,Engineering - Industrial Equipments,0.22,1,2024-03,10.1,10.32,2024-03,0,-0.05,2024-03,0,0,-0.04,1,2023-03,-1.88,0,-1.14,"526009,"
